day_of_week,month,max_temp_c,is_holiday,is_business_day,restaurant_id,cuisine_type,restaurant_segment,first_course,second_course,dessert
3,2,4.0,0,1,15,Spanish,Business,Paella Valenciana,Tortilla de patata,Arroz con leche
3,2,4.0,0,1,16,Grill,Traditional,Sopa de cebolla,Entrecot,Brownie
3,2,4.0,0,1,17,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
3,2,4.0,0,1,18,Mediterranean,Business,Sopa de marisco,Brochetas de pavo,Fruta
3,2,4.0,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
3,2,4.0,0,1,20,Italian,Business,Tortellini nata,Pizza Margarita,Gelato
4,2,3.6,0,0,1,Grill,Gourmet,Alitas BBQ,Costillas BBQ,Tarta de manzana
4,2,3.6,0,0,2,Spanish,Traditional,Potaje de garbanzos,Merluza a la romana,Arroz con leche
4,2,3.6,0,0,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
4,2,3.6,0,0,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
4,2,3.6,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
4,2,3.6,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
4,2,3.6,0,0,7,Spanish,Family,Sopa castellana,Carrilleras al vino,Arroz con leche
4,2,3.6,0,0,8,Mediterranean,Family,Falafel,Salmón plancha,Yogur con miel
4,2,3.6,0,0,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
4,2,3.6,0,0,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Fruta
4,2,3.6,0,0,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
4,2,3.6,0,0,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
4,2,3.6,0,0,13,Grill,Gourmet,Alitas BBQ,Entrecot,Brownie
4,2,3.6,0,0,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
4,2,3.6,0,0,15,Spanish,Business,Sopa castellana,Merluza a la romana,Fruta
4,2,3.6,0,0,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
4,2,3.6,0,0,17,Mediterranean,Traditional,Falafel,Pollo al horno,Sorbete
4,2,3.6,0,0,18,Mediterranean,Business,Crema de calabacín,Brochetas de pavo,Macedonia
4,2,3.6,0,0,19,Grill,Business,Sopa de cebolla,Secreto Ibérico,Brownie
4,2,3.6,0,0,20,Italian,Business,Sopa de tomate,Pizza Margarita,Gelato
5,2,2.2,0,0,1,Grill,Gourmet,Champiñones,Entrecot,Tarta de manzana
5,2,2.2,0,0,2,Spanish,Traditional,Potaje de garbanzos,Merluza a la romana,Flan
5,2,2.2,0,0,3,Italian,Business,Tortellini nata,Lasagna,Gelato
5,2,2.2,0,0,4,Italian,Business,Ravioli boloñesa,Lasagna,Gelato
5,2,2.2,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Tiramisú
5,2,2.2,0,0,6,Mediterranean,Traditional,Falafel,Salmón plancha,Macedonia
5,2,2.2,0,0,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Fruta
5,2,2.2,0,0,8,Mediterranean,Family,Falafel,Lubina,Yogur con miel
5,2,2.2,0,0,9,Italian,Traditional,Tortellini nata,Lasagna,Panna Cotta
5,2,2.2,0,0,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Fruta
5,2,2.2,0,0,11,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
5,2,2.2,0,0,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Sorbete
5,2,2.2,0,0,13,Grill,Gourmet,Sopa de cebolla,Entrecot,Cheesecake
5,2,2.2,0,0,14,Spanish,Traditional,Sopa castellana,Filete de ternera,Fruta
5,2,2.2,0,0,15,Spanish,Business,Crema de verduras,Merluza a la romana,Flan
5,2,2.2,0,0,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
5,2,2.2,0,0,17,Mediterranean,Traditional,Falafel,Brochetas de pavo,Yogur con miel
5,2,2.2,0,0,18,Mediterranean,Business,Falafel,Brochetas de pavo,Macedonia
5,2,2.2,0,0,19,Grill,Business,Nachos con queso,Secreto Ibérico,Batido
5,2,2.2,0,0,20,Italian,Business,Sopa de tomate,Pizza Margarita,Gelato
6,2,7.5,0,0,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
6,2,7.5,0,0,2,Spanish,Traditional,Potaje de garbanzos,Merluza a la romana,Arroz con leche
6,2,7.5,0,0,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
6,2,7.5,0,0,4,Italian,Business,Ravioli boloñesa,Escalope Milanese,Gelato
6,2,7.5,0,0,5,Italian,Gourmet,Sopa de tomate,Lasagna,Profiteroles
6,2,7.5,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Yogur con miel
6,2,7.5,0,0,7,Spanish,Family,Crema de verduras,Merluza a la romana,Flan
6,2,7.5,0,0,8,Mediterranean,Family,Falafel,Brochetas de pavo,Macedonia
6,2,7.5,0,0,9,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
6,2,7.5,0,0,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Fruta
6,2,7.5,0,0,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
6,2,7.5,0,0,12,Mediterranean,Traditional,Falafel,Pollo al horno,Macedonia
6,2,7.5,0,0,13,Grill,Gourmet,Sopa de cebolla,Secreto Ibérico,Cheesecake
6,2,7.5,0,0,14,Spanish,Traditional,Sopa castellana,Tortilla de patata,Fruta
6,2,7.5,0,0,15,Spanish,Business,Potaje de garbanzos,Merluza a la romana,Fruta
6,2,7.5,0,0,16,Grill,Traditional,Alitas BBQ,Secreto Ibérico,Brownie
6,2,7.5,0,0,17,Mediterranean,Traditional,Sopa de marisco,Lubina,Macedonia
6,2,7.5,0,0,18,Mediterranean,Business,Sopa de marisco,Salmón plancha,Macedonia
6,2,7.5,0,0,19,Grill,Business,Nachos con queso,Hamburguesa Gourmet,Brownie
6,2,7.5,0,0,20,Italian,Business,Tortellini nata,Pizza Margarita,Gelato
0,2,5.1,0,1,1,Grill,Gourmet,Sopa de cebolla,Entrecot,Batido
0,2,5.1,0,1,2,Spanish,Traditional,Sopa castellana,Filete de ternera,Arroz con leche
0,2,5.1,0,1,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
0,2,5.1,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
0,2,5.1,0,1,5,Italian,Gourmet,Ravioli boloñesa,Escalope Milanese,Profiteroles
0,2,5.1,0,1,6,Mediterranean,Traditional,Sopa de marisco,Lubina,Macedonia
0,2,5.1,0,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
0,2,5.1,0,1,8,Mediterranean,Family,Sopa de marisco,Lubina,Fruta
0,2,5.1,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Gelato
0,2,5.1,0,1,10,Mediterranean,Gourmet,Berenjena rellena,Pollo al horno,Fruta
0,2,5.1,0,1,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Panna Cotta
0,2,5.1,0,1,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Yogur con miel
0,2,5.1,0,1,13,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
0,2,5.1,0,1,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
0,2,5.1,0,1,15,Spanish,Business,Potaje de garbanzos,Merluza a la romana,Flan
0,2,5.1,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
0,2,5.1,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
0,2,5.1,0,1,18,Mediterranean,Business,Falafel,Lubina,Macedonia
0,2,5.1,0,1,19,Grill,Business,Nachos con queso,Costillas BBQ,Brownie
0,2,5.1,0,1,20,Italian,Business,Ravioli boloñesa,Escalope Milanese,Tiramisú
1,2,5.0,0,1,1,Grill,Gourmet,Alitas BBQ,Costillas BBQ,Tarta de manzana
1,2,5.0,0,1,2,Spanish,Traditional,Crema de verduras,Filete de ternera,Flan
1,2,5.0,0,1,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
1,2,5.0,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
1,2,5.0,0,1,5,Italian,Gourmet,Tortellini nata,Escalope Milanese,Profiteroles
1,2,5.0,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
1,2,5.0,0,1,7,Spanish,Family,Sopa castellana,Carrilleras al vino,Arroz con leche
1,2,5.0,0,1,8,Mediterranean,Family,Falafel,Salmón plancha,Macedonia
1,2,5.0,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
1,2,5.0,0,1,10,Mediterranean,Gourmet,Crema de calabacín,Pollo al horno,Fruta
1,2,5.0,0,1,11,Italian,Traditional,Tortellini nata,Escalope Milanese,Gelato
1,2,5.0,0,1,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Sorbete
1,2,5.0,0,1,13,Grill,Gourmet,Sopa de cebolla,Entrecot,Brownie
1,2,5.0,0,1,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Fruta
1,2,5.0,0,1,15,Spanish,Business,Potaje de garbanzos,Merluza a la romana,Fruta
1,2,5.0,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Tarta de manzana
1,2,5.0,0,1,17,Mediterranean,Traditional,Berenjena rellena,Lubina,Sorbete
1,2,5.0,0,1,18,Mediterranean,Business,Falafel,Brochetas de pavo,Macedonia
1,2,5.0,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
1,2,5.0,0,1,20,Italian,Business,Sopa de tomate,Escalope Milanese,Tiramisú
2,2,3.9,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
2,2,3.9,0,1,2,Spanish,Traditional,Lentejas estofadas,Merluza a la romana,Natillas
2,2,3.9,0,1,3,Italian,Business,Minestrone,Risotto de setas,Panna Cotta
2,2,3.9,0,1,4,Italian,Business,Minestrone,Risotto de setas,Gelato
2,2,3.9,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
2,2,3.9,0,1,6,Mediterranean,Traditional,Sopa de marisco,Pollo al horno,Macedonia
2,2,3.9,0,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Natillas
2,2,3.9,0,1,8,Mediterranean,Family,Crema de calabacín,Salmón plancha,Yogur con miel
2,2,3.9,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
2,2,3.9,0,1,10,Mediterranean,Gourmet,Berenjena rellena,Pollo al horno,Yogur con miel
2,2,3.9,0,1,11,Italian,Traditional,Minestrone,Pizza Margarita,Panna Cotta
2,2,3.9,0,1,12,Mediterranean,Traditional,Crema de calabacín,Brochetas de pavo,Sorbete
2,2,3.9,0,1,13,Grill,Gourmet,Alitas BBQ,Entrecot,Cheesecake
2,2,3.9,0,1,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
2,2,3.9,0,1,15,Spanish,Business,Sopa castellana,Merluza a la romana,Fruta
2,2,3.9,0,1,16,Grill,Traditional,Sopa de cebolla,Costillas BBQ,Brownie
2,2,3.9,0,1,17,Mediterranean,Traditional,Falafel,Brochetas de pavo,Fruta
2,2,3.9,0,1,18,Mediterranean,Business,Crema de calabacín,Brochetas de pavo,Macedonia
2,2,3.9,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Cheesecake
2,2,3.9,0,1,20,Italian,Business,Sopa de tomate,Pizza Margarita,Gelato
3,2,10.0,0,1,1,Grill,Gourmet,Champiñones,Secreto Ibérico,Tarta de manzana
3,2,10.0,0,1,2,Spanish,Traditional,Paella Valenciana,Merluza a la romana,Natillas
3,2,10.0,0,1,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
3,2,10.0,0,1,4,Italian,Business,Minestrone,Risotto de setas,Tiramisú
3,2,10.0,0,1,5,Italian,Gourmet,Tortellini nata,Pizza Margarita,Gelato
3,2,10.0,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
3,2,10.0,0,1,7,Spanish,Family,Paella Valenciana,Merluza a la romana,Flan
3,2,10.0,0,1,8,Mediterranean,Family,Sopa de marisco,Salmón plancha,Yogur con miel
3,2,10.0,0,1,9,Italian,Traditional,Tortellini nata,Risotto de setas,Panna Cotta
3,2,10.0,0,1,10,Mediterranean,Gourmet,Falafel,Lubina,Fruta
3,2,10.0,0,1,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Gelato
3,2,10.0,0,1,12,Mediterranean,Traditional,Falafel,Brochetas de pavo,Sorbete
3,2,10.0,0,1,13,Grill,Gourmet,Alitas BBQ,Costillas BBQ,Tarta de manzana
3,2,10.0,0,1,14,Spanish,Traditional,Paella Valenciana,Filete de ternera,Natillas
3,2,10.0,0,1,15,Spanish,Business,Paella Valenciana,Merluza a la romana,Fruta
3,2,10.0,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
3,2,10.0,0,1,17,Mediterranean,Traditional,Crema de calabacín,Brochetas de pavo,Sorbete
3,2,10.0,0,1,18,Mediterranean,Business,Sopa de marisco,Salmón plancha,Sorbete
3,2,10.0,0,1,19,Grill,Business,Nachos con queso,Hamburguesa Gourmet,Brownie
3,2,10.0,0,1,20,Italian,Business,Minestrone,Pizza Margarita,Panna Cotta
4,2,7.8,0,0,1,Grill,Gourmet,Champiñones,Costillas BBQ,Brownie
4,2,7.8,0,0,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Fruta
4,2,7.8,0,0,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
4,2,7.8,0,0,4,Italian,Business,Ravioli boloñesa,Escalope Milanese,Gelato
4,2,7.8,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Panna Cotta
4,2,7.8,0,0,6,Mediterranean,Traditional,Falafel,Pollo al horno,Macedonia
4,2,7.8,0,0,7,Spanish,Family,Lentejas estofadas,Carrilleras al vino,Fruta
4,2,7.8,0,0,8,Mediterranean,Family,Sopa de marisco,Salmón plancha,Yogur con miel
4,2,7.8,0,0,9,Italian,Traditional,Minestrone,Escalope Milanese,Panna Cotta
4,2,7.8,0,0,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Macedonia
4,2,7.8,0,0,11,Italian,Traditional,Sopa de tomate,Risotto de setas,Tiramisú
4,2,7.8,0,0,12,Mediterranean,Traditional,Sopa de marisco,Salmón plancha,Sorbete
4,2,7.8,0,0,13,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
4,2,7.8,0,0,14,Spanish,Traditional,Potaje de garbanzos,Merluza a la romana,Arroz con leche
4,2,7.8,0,0,15,Spanish,Business,Sopa castellana,Merluza a la romana,Natillas
4,2,7.8,0,0,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
4,2,7.8,0,0,17,Mediterranean,Traditional,Falafel,Salmón plancha,Sorbete
4,2,7.8,0,0,18,Mediterranean,Business,Falafel,Brochetas de pavo,Macedonia
4,2,7.8,0,0,19,Grill,Business,Nachos con queso,Hamburguesa Gourmet,Brownie
4,2,7.8,0,0,20,Italian,Business,Ravioli boloñesa,Pizza Margarita,Gelato
5,2,5.7,0,0,1,Grill,Gourmet,Nachos con queso,Costillas BBQ,Tarta de manzana
5,2,5.7,0,0,2,Spanish,Traditional,Lentejas estofadas,Carrilleras al vino,Arroz con leche
5,2,5.7,0,0,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
5,2,5.7,0,0,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
5,2,5.7,0,0,5,Italian,Gourmet,Minestrone,Lasagna,Panna Cotta
5,2,5.7,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Sorbete
5,2,5.7,0,0,7,Spanish,Family,Crema de verduras,Filete de ternera,Fruta
5,2,5.7,0,0,8,Mediterranean,Family,Crema de calabacín,Pollo al horno,Fruta
5,2,5.7,0,0,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
5,2,5.7,0,0,10,Mediterranean,Gourmet,Crema de calabacín,Pollo al horno,Fruta
5,2,5.7,0,0,11,Italian,Traditional,Minestrone,Pizza Margarita,Panna Cotta
5,2,5.7,0,0,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Yogur con miel
5,2,5.7,0,0,13,Grill,Gourmet,Nachos con queso,Secreto Ibérico,Cheesecake
5,2,5.7,0,0,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Flan
5,2,5.7,0,0,15,Spanish,Business,Potaje de garbanzos,Merluza a la romana,Fruta
5,2,5.7,0,0,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
5,2,5.7,0,0,17,Mediterranean,Traditional,Falafel,Lubina,Sorbete
5,2,5.7,0,0,18,Mediterranean,Business,Berenjena rellena,Brochetas de pavo,Macedonia
5,2,5.7,0,0,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
5,2,5.7,0,0,20,Italian,Business,Sopa de tomate,Pizza Margarita,Gelato
6,2,8.8,0,0,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
6,2,8.8,0,0,2,Spanish,Traditional,Sopa castellana,Merluza a la romana,Arroz con leche
6,2,8.8,0,0,3,Italian,Business,Tortellini nata,Risotto de setas,Profiteroles
6,2,8.8,0,0,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Gelato
6,2,8.8,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
6,2,8.8,0,0,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
6,2,8.8,0,0,7,Spanish,Family,Sopa castellana,Merluza a la romana,Natillas
6,2,8.8,0,0,8,Mediterranean,Family,Berenjena rellena,Salmón plancha,Yogur con miel
6,2,8.8,0,0,9,Italian,Traditional,Sopa de tomate,Escalope Milanese,Panna Cotta
6,2,8.8,0,0,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Sorbete
6,2,8.8,0,0,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Gelato
6,2,8.8,0,0,12,Mediterranean,Traditional,Falafel,Pollo al horno,Sorbete
6,2,8.8,0,0,13,Grill,Gourmet,Nachos con queso,Hamburguesa Gourmet,Cheesecake
6,2,8.8,0,0,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
6,2,8.8,0,0,15,Spanish,Business,Lentejas estofadas,Merluza a la romana,Natillas
6,2,8.8,0,0,16,Grill,Traditional,Sopa de cebolla,Costillas BBQ,Tarta de manzana
6,2,8.8,0,0,17,Mediterranean,Traditional,Falafel,Salmón plancha,Sorbete
6,2,8.8,0,0,18,Mediterranean,Business,Falafel,Salmón plancha,Macedonia
6,2,8.8,0,0,19,Grill,Business,Champiñones,Secreto Ibérico,Tarta de manzana
6,2,8.8,0,0,20,Italian,Business,Tortellini nata,Risotto de setas,Gelato
0,2,7.5,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Tarta de manzana
0,2,7.5,0,1,2,Spanish,Traditional,Crema de verduras,Merluza a la romana,Arroz con leche
0,2,7.5,0,1,3,Italian,Business,Tortellini nata,Risotto de setas,Tiramisú
0,2,7.5,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Profiteroles
0,2,7.5,0,1,5,Italian,Gourmet,Minestrone,Pizza Margarita,Profiteroles
0,2,7.5,0,1,6,Mediterranean,Traditional,Berenjena rellena,Lubina,Fruta
0,2,7.5,0,1,7,Spanish,Family,Lentejas estofadas,Carrilleras al vino,Flan
0,2,7.5,0,1,8,Mediterranean,Family,Berenjena rellena,Salmón plancha,Macedonia
0,2,7.5,0,1,9,Italian,Traditional,Ravioli boloñesa,Escalope Milanese,Panna Cotta
0,2,7.5,0,1,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Sorbete
0,2,7.5,0,1,11,Italian,Traditional,Sopa de tomate,Pizza Margarita,Profiteroles
0,2,7.5,0,1,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
0,2,7.5,0,1,13,Grill,Gourmet,Alitas BBQ,Entrecot,Batido
0,2,7.5,0,1,14,Spanish,Traditional,Crema de verduras,Filete de ternera,Natillas
0,2,7.5,0,1,15,Spanish,Business,Lentejas estofadas,Filete de ternera,Flan
0,2,7.5,0,1,16,Grill,Traditional,Alitas BBQ,Secreto Ibérico,Brownie
0,2,7.5,0,1,17,Mediterranean,Traditional,Sopa de marisco,Lubina,Yogur con miel
0,2,7.5,0,1,18,Mediterranean,Business,Berenjena rellena,Brochetas de pavo,Macedonia
0,2,7.5,0,1,19,Grill,Business,Sopa de cebolla,Secreto Ibérico,Brownie
0,2,7.5,0,1,20,Italian,Business,Tortellini nata,Risotto de setas,Panna Cotta
1,2,11.9,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Cheesecake
1,2,11.9,0,1,2,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
1,2,11.9,0,1,3,Italian,Business,Tortellini nata,Risotto de setas,Tiramisú
1,2,11.9,0,1,4,Italian,Business,Ravioli boloñesa,Escalope Milanese,Gelato
1,2,11.9,0,1,5,Italian,Gourmet,Tortellini nata,Pizza Margarita,Panna Cotta
1,2,11.9,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
1,2,11.9,0,1,7,Spanish,Family,Sopa castellana,Carrilleras al vino,Flan
1,2,11.9,0,1,8,Mediterranean,Family,Berenjena rellena,Brochetas de pavo,Yogur con miel
1,2,11.9,0,1,9,Italian,Traditional,Ravioli boloñesa,Escalope Milanese,Tiramisú
1,2,11.9,0,1,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Fruta
1,2,11.9,0,1,11,Italian,Traditional,Ravioli boloñesa,Risotto de setas,Tiramisú
1,2,11.9,0,1,12,Mediterranean,Traditional,Berenjena rellena,Brochetas de pavo,Sorbete
1,2,11.9,0,1,13,Grill,Gourmet,Nachos con queso,Entrecot,Cheesecake
1,2,11.9,0,1,14,Spanish,Traditional,Potaje de garbanzos,Filete de ternera,Arroz con leche
1,2,11.9,0,1,15,Spanish,Business,Lentejas estofadas,Merluza a la romana,Arroz con leche
1,2,11.9,0,1,16,Grill,Traditional,Champiñones,Secreto Ibérico,Brownie
1,2,11.9,0,1,17,Mediterranean,Traditional,Sopa de marisco,Lubina,Sorbete
1,2,11.9,0,1,18,Mediterranean,Business,Falafel,Brochetas de pavo,Macedonia
1,2,11.9,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Brownie
1,2,11.9,0,1,20,Italian,Business,Tortellini nata,Pizza Margarita,Tiramisú
2,2,10.5,0,1,1,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
2,2,10.5,0,1,2,Spanish,Traditional,Crema de verduras,Merluza a la romana,Arroz con leche
2,2,10.5,0,1,3,Italian,Business,Tortellini nata,Lasagna,Tiramisú
2,2,10.5,0,1,4,Italian,Business,Sopa de tomate,Lasagna,Gelato
2,2,10.5,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Gelato
2,2,10.5,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
2,2,10.5,0,1,7,Spanish,Family,Crema de verduras,Carrilleras al vino,Flan
2,2,10.5,0,1,8,Mediterranean,Family,Falafel,Lubina,Sorbete
2,2,10.5,0,1,9,Italian,Traditional,Tortellini nata,Escalope Milanese,Panna Cotta
2,2,10.5,0,1,10,Mediterranean,Gourmet,Falafel,Salmón plancha,Fruta
2,2,10.5,0,1,11,Italian,Traditional,Minestrone,Pizza Margarita,Tiramisú
2,2,10.5,0,1,12,Mediterranean,Traditional,Falafel,Brochetas de pavo,Fruta
2,2,10.5,0,1,13,Grill,Gourmet,Champiñones,Entrecot,Cheesecake
2,2,10.5,0,1,14,Spanish,Traditional,Lentejas estofadas,Filete de ternera,Arroz con leche
2,2,10.5,0,1,15,Spanish,Business,Potaje de garbanzos,Carrilleras al vino,Arroz con leche
2,2,10.5,0,1,16,Grill,Traditional,Sopa de cebolla,Secreto Ibérico,Brownie
2,2,10.5,0,1,17,Mediterranean,Traditional,Sopa de marisco,Lubina,Fruta
2,2,10.5,0,1,18,Mediterranean,Business,Berenjena rellena,Salmón plancha,Macedonia
2,2,10.5,0,1,19,Grill,Business,Nachos con queso,Costillas BBQ,Batido
2,2,10.5,0,1,20,Italian,Business,Sopa de tomate,Pizza Margarita,Gelato
3,2,12.5,0,1,1,Grill,Gourmet,Champiñones,Costillas BBQ,Brownie
3,2,12.5,0,1,2,Spanish,Traditional,Paella Valenciana,Filete de ternera,Arroz con leche
3,2,12.5,0,1,3,Italian,Business,Sopa de tomate,Lasagna,Tiramisú
3,2,12.5,0,1,4,Italian,Business,Ravioli boloñesa,Risotto de setas,Panna Cotta
3,2,12.5,0,1,5,Italian,Gourmet,Tortellini nata,Lasagna,Profiteroles
3,2,12.5,0,1,6,Mediterranean,Traditional,Berenjena rellena,Pollo al horno,Macedonia
3,2,12.5,0,1,7,Spanish,Family,Paella Valenciana,Carrilleras al vino,Natillas
3,2,12.5,0,1,8,Mediterranean,Family,Sopa de marisco,Salmón plancha,Fruta
3,2,12.5,0,1,9,Italian,Traditional,Minestrone,Escalope Milanese,Profiteroles
3,2,12.5,0,1,10,Mediterranean,Gourmet,Sopa de marisco,Pollo al horno,Fruta
3,2,12.5,0,1,11,Italian,Traditional,Tortellini nata,Pizza Margarita,Gelato
3,2,12.5,0,1,12,Mediterranean,Traditional,Sopa de marisco,Brochetas de pavo,Sorbete
3,2,12.5,0,1,13,Grill,Gourmet,Nachos con queso,Entrecot,Cheesecake
3,2,12.5,0,1,14,Spanish,Traditional,Paella Valenciana,Filete de ternera,Arroz con leche
3,2,12.5,0,1,15,Spanish,Business,Paella Valenciana,Merluza a la romana,Fruta
3,2,12.5,0,1,16,Grill,Traditional,Nachos con queso,Secreto Ibérico,Brownie
3,2,12.5,0,1,17,Mediterranean,Traditional,Falafel,Lubina,Macedonia
3,2,12.5,0,1,18,Mediterranean,Business,Berenjena rellena,Brochetas de pavo,Macedonia
3,2,12.5,0,1,19,Grill,Business,Nachos con queso,Secreto Ibérico,Tarta de manzana
3,2,12.5,0,1,20,Italian,Business,Minestrone,Pizza Margarita,Gelato
4,2,10.5,0,0,1,Grill,Gourmet,Champiñones,Hamburguesa Gourmet,Tarta de manzana
4,2,10.5,0,0,2,Spanish,Traditional,Potaje de garbanzos,Merluza a la romana,Arroz con leche
4,2,10.5,0,0,3,Italian,Business,Tortellini nata,Lasagna,Panna Cotta
4,2,10.5,0,0,4,Italian,Business,Ravioli boloñesa,Pizza Margarita,Gelato
4,2,10.5,0,0,5,Italian,Gourmet,Tortellini nata,Lasagna,Tiramisú
4,2,10.5,0,0,6,Mediterranean,Traditional,Crema de calabacín,Pollo al horno,Macedonia
4,2,10.5,0,0,7,Spanish,Family,Potaje de garbanzos,Filete de ternera,Natillas
4,2,10.5,0,0,8,Mediterranean,Family,Falafel,Salmón plancha,Yogur con miel
4,2,10.5,0,0,9,Italian,Traditional,Tortellini nata,Pizza Margarita,Panna Cotta
4,2,10.5,0,0,10,Mediterranean,Gourmet,Falafel,Pollo al horno,Sorbete
4,2,10.5,0,0,11,Italian,Traditional,Minestrone,Pizza Margarita,Panna Cotta
4,2,10.5,0,0,12,Mediterranean,Traditional,Crema de calabacín,Pollo al horno,Sorbete
4,2,10.5,0,0,13,Grill,Gourmet,Nachos con queso,Costillas BBQ,Tarta de manzana
